image_id,label,original_class,split,organized_image_file_path,original_image_file_path,organized_mask_file_path,original_mask_file_path
malignant (13).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (13).png,./data/ultrasound/images/malignant/malignant (13).png,./mmibc/busi/masks/train/malignant/malignant (13)_mask.png,./data/ultrasound/masks/malignant/malignant (13)_mask.png
benign (31).png,0,benign,train,./mmibc/busi/images/train/benign/benign (31).png,./data/ultrasound/images/benign/benign (31).png,./mmibc/busi/masks/train/benign/benign (31)_mask.png,./data/ultrasound/masks/benign/benign (31)_mask.png
malignant (46).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (46).png,./data/ultrasound/images/malignant/malignant (46).png,./mmibc/busi/masks/train/malignant/malignant (46)_mask.png,./data/ultrasound/masks/malignant/malignant (46)_mask.png
benign (425).png,0,benign,train,./mmibc/busi/images/train/benign/benign (425).png,./data/ultrasound/images/benign/benign (425).png,./mmibc/busi/masks/train/benign/benign (425)_mask.png,./data/ultrasound/masks/benign/benign (425)_mask.png
benign (283).png,0,benign,train,./mmibc/busi/images/train/benign/benign (283).png,./data/ultrasound/images/benign/benign (283).png,./mmibc/busi/masks/train/benign/benign (283)_mask.png,./data/ultrasound/masks/benign/benign (283)_mask.png
normal (47).png,0,normal,train,./mmibc/busi/images/train/benign/normal (47).png,./data/ultrasound/images/normal/normal (47).png,./mmibc/busi/masks/train/benign/normal (47)_mask.png,./data/ultrasound/masks/normal/normal (47)_mask.png
malignant (182).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (182).png,./data/ultrasound/images/malignant/malignant (182).png,./mmibc/busi/masks/train/malignant/malignant (182)_mask.png,./data/ultrasound/masks/malignant/malignant (182)_mask.png
benign (274).png,0,benign,train,./mmibc/busi/images/train/benign/benign (274).png,./data/ultrasound/images/benign/benign (274).png,./mmibc/busi/masks/train/benign/benign (274)_mask.png,./data/ultrasound/masks/benign/benign (274)_mask.png
malignant (79).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (79).png,./data/ultrasound/images/malignant/malignant (79).png,./mmibc/busi/masks/train/malignant/malignant (79)_mask.png,./data/ultrasound/masks/malignant/malignant (79)_mask.png
normal (133).png,0,normal,train,./mmibc/busi/images/train/benign/normal (133).png,./data/ultrasound/images/normal/normal (133).png,./mmibc/busi/masks/train/benign/normal (133)_mask.png,./data/ultrasound/masks/normal/normal (133)_mask.png
benign (126).png,0,benign,train,./mmibc/busi/images/train/benign/benign (126).png,./data/ultrasound/images/benign/benign (126).png,./mmibc/busi/masks/train/benign/benign (126)_mask.png,./data/ultrasound/masks/benign/benign (126)_mask.png
normal (112).png,0,normal,train,./mmibc/busi/images/train/benign/normal (112).png,./data/ultrasound/images/normal/normal (112).png,./mmibc/busi/masks/train/benign/normal (112)_mask.png,./data/ultrasound/masks/normal/normal (112)_mask.png
benign (282).png,0,benign,train,./mmibc/busi/images/train/benign/benign (282).png,./data/ultrasound/images/benign/benign (282).png,./mmibc/busi/masks/train/benign/benign (282)_mask.png,./data/ultrasound/masks/benign/benign (282)_mask.png
malignant (195).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (195).png,./data/ultrasound/images/malignant/malignant (195).png,./mmibc/busi/masks/train/malignant/malignant (195)_mask.png,./data/ultrasound/masks/malignant/malignant (195)_mask.png
benign (367).png,0,benign,train,./mmibc/busi/images/train/benign/benign (367).png,./data/ultrasound/images/benign/benign (367).png,./mmibc/busi/masks/train/benign/benign (367)_mask.png,./data/ultrasound/masks/benign/benign (367)_mask.png
benign (158).png,0,benign,train,./mmibc/busi/images/train/benign/benign (158).png,./data/ultrasound/images/benign/benign (158).png,./mmibc/busi/masks/train/benign/benign (158)_mask.png,./data/ultrasound/masks/benign/benign (158)_mask.png
malignant (193).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (193).png,./data/ultrasound/images/malignant/malignant (193).png,./mmibc/busi/masks/train/malignant/malignant (193)_mask.png,./data/ultrasound/masks/malignant/malignant (193)_mask.png
benign (203).png,0,benign,train,./mmibc/busi/images/train/benign/benign (203).png,./data/ultrasound/images/benign/benign (203).png,./mmibc/busi/masks/train/benign/benign (203)_mask.png,./data/ultrasound/masks/benign/benign (203)_mask.png
malignant (44).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (44).png,./data/ultrasound/images/malignant/malignant (44).png,./mmibc/busi/masks/train/malignant/malignant (44)_mask.png,./data/ultrasound/masks/malignant/malignant (44)_mask.png
normal (15).png,0,normal,train,./mmibc/busi/images/train/benign/normal (15).png,./data/ultrasound/images/normal/normal (15).png,./mmibc/busi/masks/train/benign/normal (15)_mask.png,./data/ultrasound/masks/normal/normal (15)_mask.png
benign (427).png,0,benign,train,./mmibc/busi/images/train/benign/benign (427).png,./data/ultrasound/images/benign/benign (427).png,./mmibc/busi/masks/train/benign/benign (427)_mask.png,./data/ultrasound/masks/benign/benign (427)_mask.png
normal (65).png,0,normal,train,./mmibc/busi/images/train/benign/normal (65).png,./data/ultrasound/images/normal/normal (65).png,./mmibc/busi/masks/train/benign/normal (65)_mask.png,./data/ultrasound/masks/normal/normal (65)_mask.png
benign (389).png,0,benign,train,./mmibc/busi/images/train/benign/benign (389).png,./data/ultrasound/images/benign/benign (389).png,./mmibc/busi/masks/train/benign/benign (389)_mask.png,./data/ultrasound/masks/benign/benign (389)_mask.png
benign (118).png,0,benign,train,./mmibc/busi/images/train/benign/benign (118).png,./data/ultrasound/images/benign/benign (118).png,./mmibc/busi/masks/train/benign/benign (118)_mask.png,./data/ultrasound/masks/benign/benign (118)_mask.png
malignant (41).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (41).png,./data/ultrasound/images/malignant/malignant (41).png,./mmibc/busi/masks/train/malignant/malignant (41)_mask.png,./data/ultrasound/masks/malignant/malignant (41)_mask.png
malignant (181).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (181).png,./data/ultrasound/images/malignant/malignant (181).png,./mmibc/busi/masks/train/malignant/malignant (181)_mask.png,./data/ultrasound/masks/malignant/malignant (181)_mask.png
normal (19).png,0,normal,train,./mmibc/busi/images/train/benign/normal (19).png,./data/ultrasound/images/normal/normal (19).png,./mmibc/busi/masks/train/benign/normal (19)_mask.png,./data/ultrasound/masks/normal/normal (19)_mask.png
benign (309).png,0,benign,train,./mmibc/busi/images/train/benign/benign (309).png,./data/ultrasound/images/benign/benign (309).png,./mmibc/busi/masks/train/benign/benign (309)_mask.png,./data/ultrasound/masks/benign/benign (309)_mask.png
malignant (111).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (111).png,./data/ultrasound/images/malignant/malignant (111).png,./mmibc/busi/masks/train/malignant/malignant (111)_mask.png,./data/ultrasound/masks/malignant/malignant (111)_mask.png
benign (264).png,0,benign,train,./mmibc/busi/images/train/benign/benign (264).png,./data/ultrasound/images/benign/benign (264).png,./mmibc/busi/masks/train/benign/benign (264)_mask.png,./data/ultrasound/masks/benign/benign (264)_mask.png
benign (401).png,0,benign,train,./mmibc/busi/images/train/benign/benign (401).png,./data/ultrasound/images/benign/benign (401).png,./mmibc/busi/masks/train/benign/benign (401)_mask.png,./data/ultrasound/masks/benign/benign (401)_mask.png
benign (96).png,0,benign,train,./mmibc/busi/images/train/benign/benign (96).png,./data/ultrasound/images/benign/benign (96).png,./mmibc/busi/masks/train/benign/benign (96)_mask.png,./data/ultrasound/masks/benign/benign (96)_mask.png
benign (212).png,0,benign,train,./mmibc/busi/images/train/benign/benign (212).png,./data/ultrasound/images/benign/benign (212).png,./mmibc/busi/masks/train/benign/benign (212)_mask.png,./data/ultrasound/masks/benign/benign (212)_mask.png
benign (164).png,0,benign,train,./mmibc/busi/images/train/benign/benign (164).png,./data/ultrasound/images/benign/benign (164).png,./mmibc/busi/masks/train/benign/benign (164)_mask.png,./data/ultrasound/masks/benign/benign (164)_mask.png
malignant (6).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (6).png,./data/ultrasound/images/malignant/malignant (6).png,./mmibc/busi/masks/train/malignant/malignant (6)_mask.png,./data/ultrasound/masks/malignant/malignant (6)_mask.png
normal (20).png,0,normal,train,./mmibc/busi/images/train/benign/normal (20).png,./data/ultrasound/images/normal/normal (20).png,./mmibc/busi/masks/train/benign/normal (20)_mask.png,./data/ultrasound/masks/normal/normal (20)_mask.png
normal (127).png,0,normal,train,./mmibc/busi/images/train/benign/normal (127).png,./data/ultrasound/images/normal/normal (127).png,./mmibc/busi/masks/train/benign/normal (127)_mask.png,./data/ultrasound/masks/normal/normal (127)_mask.png
normal (107).png,0,normal,train,./mmibc/busi/images/train/benign/normal (107).png,./data/ultrasound/images/normal/normal (107).png,./mmibc/busi/masks/train/benign/normal (107)_mask.png,./data/ultrasound/masks/normal/normal (107)_mask.png
malignant (145).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (145).png,./data/ultrasound/images/malignant/malignant (145).png,./mmibc/busi/masks/train/malignant/malignant (145)_mask.png,./data/ultrasound/masks/malignant/malignant (145)_mask.png
benign (320).png,0,benign,train,./mmibc/busi/images/train/benign/benign (320).png,./data/ultrasound/images/benign/benign (320).png,./mmibc/busi/masks/train/benign/benign (320)_mask.png,./data/ultrasound/masks/benign/benign (320)_mask.png
benign (261).png,0,benign,train,./mmibc/busi/images/train/benign/benign (261).png,./data/ultrasound/images/benign/benign (261).png,./mmibc/busi/masks/train/benign/benign (261)_mask.png,./data/ultrasound/masks/benign/benign (261)_mask.png
benign (291).png,0,benign,train,./mmibc/busi/images/train/benign/benign (291).png,./data/ultrasound/images/benign/benign (291).png,./mmibc/busi/masks/train/benign/benign (291)_mask.png,./data/ultrasound/masks/benign/benign (291)_mask.png
malignant (75).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (75).png,./data/ultrasound/images/malignant/malignant (75).png,./mmibc/busi/masks/train/malignant/malignant (75)_mask.png,./data/ultrasound/masks/malignant/malignant (75)_mask.png
benign (415).png,0,benign,train,./mmibc/busi/images/train/benign/benign (415).png,./data/ultrasound/images/benign/benign (415).png,./mmibc/busi/masks/train/benign/benign (415)_mask.png,./data/ultrasound/masks/benign/benign (415)_mask.png
normal (114).png,0,normal,train,./mmibc/busi/images/train/benign/normal (114).png,./data/ultrasound/images/normal/normal (114).png,./mmibc/busi/masks/train/benign/normal (114)_mask.png,./data/ultrasound/masks/normal/normal (114)_mask.png
benign (129).png,0,benign,train,./mmibc/busi/images/train/benign/benign (129).png,./data/ultrasound/images/benign/benign (129).png,./mmibc/busi/masks/train/benign/benign (129)_mask.png,./data/ultrasound/masks/benign/benign (129)_mask.png
malignant (76).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (76).png,./data/ultrasound/images/malignant/malignant (76).png,./mmibc/busi/masks/train/malignant/malignant (76)_mask.png,./data/ultrasound/masks/malignant/malignant (76)_mask.png
benign (423).png,0,benign,train,./mmibc/busi/images/train/benign/benign (423).png,./data/ultrasound/images/benign/benign (423).png,./mmibc/busi/masks/train/benign/benign (423)_mask.png,./data/ultrasound/masks/benign/benign (423)_mask.png
malignant (103).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (103).png,./data/ultrasound/images/malignant/malignant (103).png,./mmibc/busi/masks/train/malignant/malignant (103)_mask.png,./data/ultrasound/masks/malignant/malignant (103)_mask.png
malignant (74).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (74).png,./data/ultrasound/images/malignant/malignant (74).png,./mmibc/busi/masks/train/malignant/malignant (74)_mask.png,./data/ultrasound/masks/malignant/malignant (74)_mask.png
benign (421).png,0,benign,train,./mmibc/busi/images/train/benign/benign (421).png,./data/ultrasound/images/benign/benign (421).png,./mmibc/busi/masks/train/benign/benign (421)_mask.png,./data/ultrasound/masks/benign/benign (421)_mask.png
benign (317).png,0,benign,train,./mmibc/busi/images/train/benign/benign (317).png,./data/ultrasound/images/benign/benign (317).png,./mmibc/busi/masks/train/benign/benign (317)_mask.png,./data/ultrasound/masks/benign/benign (317)_mask.png
benign (236).png,0,benign,train,./mmibc/busi/images/train/benign/benign (236).png,./data/ultrasound/images/benign/benign (236).png,./mmibc/busi/masks/train/benign/benign (236)_mask.png,./data/ultrasound/masks/benign/benign (236)_mask.png
benign (162).png,0,benign,train,./mmibc/busi/images/train/benign/benign (162).png,./data/ultrasound/images/benign/benign (162).png,./mmibc/busi/masks/train/benign/benign (162)_mask.png,./data/ultrasound/masks/benign/benign (162)_mask.png
benign (279).png,0,benign,train,./mmibc/busi/images/train/benign/benign (279).png,./data/ultrasound/images/benign/benign (279).png,./mmibc/busi/masks/train/benign/benign (279)_mask.png,./data/ultrasound/masks/benign/benign (279)_mask.png
benign (116).png,0,benign,train,./mmibc/busi/images/train/benign/benign (116).png,./data/ultrasound/images/benign/benign (116).png,./mmibc/busi/masks/train/benign/benign (116)_mask.png,./data/ultrasound/masks/benign/benign (116)_mask.png
benign (93).png,0,benign,train,./mmibc/busi/images/train/benign/benign (93).png,./data/ultrasound/images/benign/benign (93).png,./mmibc/busi/masks/train/benign/benign (93)_mask.png,./data/ultrasound/masks/benign/benign (93)_mask.png
malignant (17).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (17).png,./data/ultrasound/images/malignant/malignant (17).png,./mmibc/busi/masks/train/malignant/malignant (17)_mask.png,./data/ultrasound/masks/malignant/malignant (17)_mask.png
benign (355).png,0,benign,train,./mmibc/busi/images/train/benign/benign (355).png,./data/ultrasound/images/benign/benign (355).png,./mmibc/busi/masks/train/benign/benign (355)_mask.png,./data/ultrasound/masks/benign/benign (355)_mask.png
benign (85).png,0,benign,train,./mmibc/busi/images/train/benign/benign (85).png,./data/ultrasound/images/benign/benign (85).png,./mmibc/busi/masks/train/benign/benign (85)_mask.png,./data/ultrasound/masks/benign/benign (85)_mask.png
normal (24).png,0,normal,train,./mmibc/busi/images/train/benign/normal (24).png,./data/ultrasound/images/normal/normal (24).png,./mmibc/busi/masks/train/benign/normal (24)_mask.png,./data/ultrasound/masks/normal/normal (24)_mask.png
benign (434).png,0,benign,train,./mmibc/busi/images/train/benign/benign (434).png,./data/ultrasound/images/benign/benign (434).png,./mmibc/busi/masks/train/benign/benign (434)_mask.png,./data/ultrasound/masks/benign/benign (434)_mask.png
benign (22).png,0,benign,train,./mmibc/busi/images/train/benign/benign (22).png,./data/ultrasound/images/benign/benign (22).png,./mmibc/busi/masks/train/benign/benign (22)_mask.png,./data/ultrasound/masks/benign/benign (22)_mask.png
normal (78).png,0,normal,train,./mmibc/busi/images/train/benign/normal (78).png,./data/ultrasound/images/normal/normal (78).png,./mmibc/busi/masks/train/benign/normal (78)_mask.png,./data/ultrasound/masks/normal/normal (78)_mask.png
